candidate_id,source_id,source_url,source_sha256,archive_date,page_start,page_end,item_number,item_text,date,document_vote_date,license_number,license_num,normalized_license_num,outcome,disposition,outcome_text,board_granted_application,decision_bearing,completed_sale_verified,ambiguity_notes,review_status,event_id,event_type,action_subtype,transferor,transferor_dba,transferee,transferee_dba,from_address,to_address,pledge_recipient,parties,licensee,licensee_dba,collateral_as_stated
BLB-2021-12-02-c018,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,7,7,18,"18. Finn Investments, LLC

200 High St., Boston, MA 02110
License #: LB‑99401
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license from the above ‑ To: High Street LL, LLC (at the same location). Mark
Wilcox Smith, Manager. 2:00 AM Closing Hour.
Attorney: Dennis A. Quilty

Granted",2021-12-02,2021-12-02,LB-99401,LB99401,LB99401,granted,granted,Granted,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c018-transfer,license_transfer,transfer_application_disposition,"Finn Investments, LLC",,"High Street LL, LLC",,"200 High St., Boston, MA 02110","200 High St., Boston, MA 02110",,"{""transferor"": ""Finn Investments, LLC"", ""transferee"": ""High Street LL, LLC""}",,,
BLB-2021-12-02-c019,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,7,7,19,"19. Crt Food & Beverage, Inc.

Doing business as: WHISKEY'S STEAKHOUSE & SALOON
885 Boylston St., Boston, MA 02116
License #: LB‑98949
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license and the location from the above – To: Mecha Noodle Bar Boston, LLC d/b/a
Mecha Noodle Bar located at 44 Thomson Place, Boston, MA 02210. Premise consist of – 2,674
total square feet: On ground floor, in one main room with dining area, bar seating and mezzanine
level seating, main entrance/exit on Thomson Place, additional exit in rear. Kitchen and storage
in rear. Closing hour 12:30 AM. Charith N. Jayasekera, Manager.
Attorney: Kristen L. Scanlon

Deferred pending completion of the community process",2021-12-02,2021-12-02,LB-98949,LB98949,LB98949,deferred,deferred,Deferred pending completion of the community process,False,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c019-transfer,license_transfer,transfer_application_disposition,"Crt Food & Beverage, Inc.",WHISKEY'S STEAKHOUSE & SALOON,"Mecha Noodle Bar Boston, LLC",Mecha Noodle Bar,"885 Boylston St., Boston, MA 02116","44 Thomson Place, Boston, MA 02210",,"{""transferor"": ""Crt Food & Beverage, Inc."", ""transferee"": ""Mecha Noodle Bar Boston, LLC""}",,,
BLB-2021-12-02-c020,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,7,7,20,"20. Auditorium Cafe, Inc.

Doing business as: THE POUR HOUSE
909 Boylston St., Boston, MA 02115
License #: LB‑98952
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license from the above ‑ To: 907 Boylston Street LLC d/b/a The Pour House (at the
same location). Charles G. Hitchcock III, Manager. 2:00 AM Closing Hour. Lastly, has
petitioned for an approval of a management agreement between 907 Boylston Street LLC and C
and R Hospitality Managers, LLC.
Attorney: Jon D. Aieta

Deferred pending completion of the community process",2021-12-02,2021-12-02,LB-98952,LB98952,LB98952,deferred,deferred,Deferred pending completion of the community process,False,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c020-transfer,license_transfer,transfer_application_disposition,"Auditorium Cafe, Inc.",THE POUR HOUSE,907 Boylston Street LLC,The Pour House,"909 Boylston St., Boston, MA 02115","909 Boylston St., Boston, MA 02115",,"{""transferor"": ""Auditorium Cafe, Inc."", ""transferee"": ""907 Boylston Street LLC""}",,,
BLB-2021-12-02-c021,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,8,8,21,"21. Bl Restaurant Operations, LLC

Doing business as: BAR LOUIE TAVERN AND GRILL
121 Brookline Ave., Boston, MA 02215
License #: LB‑98909
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to
transfer the license from the above - To: BAM Hospitality LLC d/b/a Fenway Marriott Residence
Inn (at the same location). Corey Hayes, Manager. 2:00 AM Closing Hour.
Attorney: Daniel C. Johnston

Granted",2021-12-02,2021-12-02,LB-98909,LB98909,LB98909,granted,granted,Granted,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c021-transfer,license_transfer,transfer_application_disposition,"Bl Restaurant Operations, LLC",BAR LOUIE TAVERN AND GRILL,BAM Hospitality LLC,Fenway Marriott Residence Inn,"121 Brookline Ave., Boston, MA 02215","121 Brookline Ave., Boston, MA 02215",,"{""transferor"": ""Bl Restaurant Operations, LLC"", ""transferee"": ""BAM Hospitality LLC""}",,,
BLB-2021-12-02-c036,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,11,11,1,"1.      The Board deferred the following to allow for completion of the community process,
which has occurred: Bitton LLC d/b/a Cafeteria, located at 279A Newbury St., Boston, MA
02115 License #: LB-99108. Holder of a Common Victualler 7 Day All-Alcoholic Beverages
License has petitioned to transfer the license from the above - To: Hereford Investment Group
LLC (at the same location). George Aboujaoude, Manager. 1:00 AM Closing Hour. Secondly,
has petitioned to amend the description of the licensed business - From: Rear entrances for stock;
two rooms, bar and kitchen on the first floor; cellar for stock with outdoor patio.( Management
services agreement between Bitton, LLC as licensee and Cafeteria, Boston, LLC doing business
as ""CAFETERIA BOSTON'' approved by BLB and ABCC.) Capacity breakdown: basement -
41; 1st fl - 40; outside seasonal patio – 50 To: On two floors (approx. 4000 SF), upper level
consisting of bar and dining area (capacity 55), and lower level consisting of storage kitchen, bar
and dining area (capacity 48) with seasonal outdoor patio (approx. 1000SF) on private property
(capacity 91). Patio is seasonal March-November with closing hour of 10PM. Lastly, has
petitioned to Pledge the License to Bitton, LLC. Attorney: Marci Costa

Granted",2021-12-02,2021-12-02,LB-99108,LB99108,LB99108,granted,granted,Granted,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c036-transfer,license_transfer,transfer_application_disposition,Bitton LLC,Cafeteria,Hereford Investment Group LLC,,"279A Newbury St., Boston, MA 02115","279A Newbury St., Boston, MA 02115",,"{""transferor"": ""Bitton LLC"", ""transferee"": ""Hereford Investment Group LLC""}",,,
BLB-2021-12-02-c036,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,11,11,1,"1.      The Board deferred the following to allow for completion of the community process,
which has occurred: Bitton LLC d/b/a Cafeteria, located at 279A Newbury St., Boston, MA
02115 License #: LB-99108. Holder of a Common Victualler 7 Day All-Alcoholic Beverages
License has petitioned to transfer the license from the above - To: Hereford Investment Group
LLC (at the same location). George Aboujaoude, Manager. 1:00 AM Closing Hour. Secondly,
has petitioned to amend the description of the licensed business - From: Rear entrances for stock;
two rooms, bar and kitchen on the first floor; cellar for stock with outdoor patio.( Management
services agreement between Bitton, LLC as licensee and Cafeteria, Boston, LLC doing business
as ""CAFETERIA BOSTON'' approved by BLB and ABCC.) Capacity breakdown: basement -
41; 1st fl - 40; outside seasonal patio – 50 To: On two floors (approx. 4000 SF), upper level
consisting of bar and dining area (capacity 55), and lower level consisting of storage kitchen, bar
and dining area (capacity 48) with seasonal outdoor patio (approx. 1000SF) on private property
(capacity 91). Patio is seasonal March-November with closing hour of 10PM. Lastly, has
petitioned to Pledge the License to Bitton, LLC. Attorney: Marci Costa

Granted",2021-12-02,2021-12-02,LB-99108,LB99108,LB99108,granted,granted,Granted,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c036-pledge,license_pledge,pledge_application_disposition,,,,,"279A Newbury St., Boston, MA 02115",,"Bitton, LLC","{""licensee"": ""Hereford Investment Group LLC"", ""pledge_recipient"": ""Bitton, LLC""}",Hereford Investment Group LLC,,"[""license""]"
BLB-2021-12-02-c037,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,12,12,2,"2.     The Board deferred the following to allow for completion of the community process,
which has occurred: Z-Love, LLC d/b/a Telegraph Hill, located at 289 Dorchester St., South
Boston, MA 02127 License #: LB-99453. Holder of a Common Victualler 7 Day All-Alcoholic
Beverages License has petitioned to transfer the license from the above To: Telegraph Hill
Tavern LLC dba Telegraph Hill Kitchen and Bar (at the same location). Stephen Whalen,
Manager. 1:00 AM Closing Hour. Attorney: Michael W. Ford

Granted",2021-12-02,2021-12-02,LB-99453,LB99453,LB99453,granted,granted,Granted,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c037-transfer,license_transfer,transfer_application_disposition,"Z-Love, LLC",Telegraph Hill,Telegraph Hill Tavern LLC,Telegraph Hill Kitchen and Bar,"289 Dorchester St., South Boston, MA 02127","289 Dorchester St., South Boston, MA 02127",,"{""transferor"": ""Z-Love, LLC"", ""transferee"": ""Telegraph Hill Tavern LLC""}",,,
BLB-2021-12-02-c038,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,12,12,3,"3.      The Board deferred the following to allow for completion of the community process,
which has occurred: VJP, LLC d/b/a The Wine Cave 71 - 75 Canal St., Boston, MA 02114
License #: LB-101871. Holder of Retail Package Store All-Alcohol License has petitioned to
transfer the license and the location from the above - To: JHMP, Inc. d/b/a V&D Variety Store
located at 1895-1897 River Street, Hyde Park MA 02136. Mukesh Patel, Manager. 11:00 PM
Closing Hour. Lastly, has petitioned to pledge the license to VJP, LLC. Attorney: Marci Costa

Rejected without prejudice",2021-12-02,2021-12-02,LB-101871,LB101871,LB101871,rejected,rejected,Rejected without prejudice,False,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c038-transfer,license_transfer,transfer_application_disposition,"VJP, LLC",The Wine Cave,"JHMP, Inc.",V&D Variety Store,"71 - 75 Canal St., Boston, MA 02114","1895-1897 River Street, Hyde Park MA 02136",,"{""transferor"": ""VJP, LLC"", ""transferee"": ""JHMP, Inc.""}",,,
BLB-2021-12-02-c038,BLB-2021-12-02,https://www.boston.gov/sites/default/files/file/2021/12/BLB%20Voting%20Agenda%2012-2-21.pdf,b65e9d88182f00b6d9963ddbff89fb8b7d3db9738d703bc1a5a4b091f880b1bd,2021-12-02,12,12,3,"3.      The Board deferred the following to allow for completion of the community process,
which has occurred: VJP, LLC d/b/a The Wine Cave 71 - 75 Canal St., Boston, MA 02114
License #: LB-101871. Holder of Retail Package Store All-Alcohol License has petitioned to
transfer the license and the location from the above - To: JHMP, Inc. d/b/a V&D Variety Store
located at 1895-1897 River Street, Hyde Park MA 02136. Mukesh Patel, Manager. 11:00 PM
Closing Hour. Lastly, has petitioned to pledge the license to VJP, LLC. Attorney: Marci Costa

Rejected without prejudice",2021-12-02,2021-12-02,LB-101871,LB101871,LB101871,rejected,rejected,Rejected without prejudice,False,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-02-c038-pledge,license_pledge,pledge_application_disposition,,,,,"71 - 75 Canal St., Boston, MA 02114",,"VJP, LLC","{""licensee"": ""JHMP, Inc."", ""pledge_recipient"": ""VJP, LLC""}","JHMP, Inc.",V&D Variety Store,"[""license""]"
BLB-2021-12-16-c021,BLB-2021-12-16,https://www.boston.gov/sites/default/files/file/2021/12/Copy%20of%20Voting%20Agenda%20Dec%2016%202021.pdf,c3136520ba8be78cf7c7c5fbacd3acfa798156915be8de45fd25d2e5dd9af755,2021-12-16,9,9,15,"15. Traffic Restaurant, LLC

Doing business as: STELLA
1525 Washington St., Roxbury, MA 02118
License #: LB‑99223
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license and the location from the above – To: GRNA RK of MA LLC d/b/a
Ramsay’s Kitchen located at 776 Boylston Street, Boston, MA 02199. Altered Premise consists
of full‑service restaurant of approximately 7,196SF located within the street level of the
Mandarin Oriental Hotel. Main dining room, 2 private dining rooms, kitchen and bar. Main
entrance/exit located on Boylston St with additional entrance/exit from the hotel lobby. Hector
Javier Tovar, Manager. Closing hour 12AM.
Attorney: Eugene Richard

Granted",2021-12-16,2021-12-16,LB-99223,LB99223,LB99223,granted,granted,Granted,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-16-c021-transfer,license_transfer,transfer_application_disposition,"Traffic Restaurant, LLC",STELLA,GRNA RK of MA LLC,Ramsay’s Kitchen,"1525 Washington St., Roxbury, MA 02118","776 Boylston Street, Boston, MA 02199",,"{""transferor"": ""Traffic Restaurant, LLC"", ""transferee"": ""GRNA RK of MA LLC""}",,,
BLB-2021-12-16-c025,BLB-2021-12-16,https://www.boston.gov/sites/default/files/file/2021/12/Copy%20of%20Voting%20Agenda%20Dec%2016%202021.pdf,c3136520ba8be78cf7c7c5fbacd3acfa798156915be8de45fd25d2e5dd9af755,2021-12-16,11,11,19,"19. Sweet Rice, Inc.

Doing business as: SWEET RICE
187 Main St., Charlestown, MA 02129
License #: LB‑99597
Holder of a 7 Day Common Victualler Wines and Malt Beverages License has petitioned to
transfer the licensed business from the above ‑ To: Sweet Rice Thai Sushi, Inc. (at the same
location). Teradate Suntornut, Manager. 10:00 PM Closing Hour.

Granted",2021-12-16,2021-12-16,LB-99597,LB99597,LB99597,granted,granted,Granted,True,True,False,"[""Source says 'transfer the licensed business' in an alcohol-license holder petition.""]",reviewed_against_full_candidate_and_source_context,BLB-2021-12-16-c025-transfer,license_transfer,transfer_application_disposition,"Sweet Rice, Inc.",SWEET RICE,"Sweet Rice Thai Sushi, Inc.",,"187 Main St., Charlestown, MA 02129","187 Main St., Charlestown, MA 02129",,"{""transferor"": ""Sweet Rice, Inc."", ""transferee"": ""Sweet Rice Thai Sushi, Inc.""}",,,
BLB-2021-12-16-c026,BLB-2021-12-16,https://www.boston.gov/sites/default/files/file/2021/12/Copy%20of%20Voting%20Agenda%20Dec%2016%202021.pdf,c3136520ba8be78cf7c7c5fbacd3acfa798156915be8de45fd25d2e5dd9af755,2021-12-16,11,11,20,"20. Donna Temple, LLC

Doing business as: STODDARD'S FINE FOOD AND ALE
48 ‑ 50 Temple Pl., Boston, MA 02111
License #: LB‑98906
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned to
transfer the license and the location from the above – To: ReelHouse Oyster Bar Seaport LLC
d/b/a ReelHouse Oyster Bar located at 10 Waterside Drive Boston, MA 02210. Premise
consisting of +/‑ 1,857 SF: On ground floor in one main room with bar area, bar dining area, and
chef bar. Kitchen, storage, and restrooms located to left of bar and dining areas. Main entrance
located on end of pier with one additional entrance/exit to right of bar and dining area and one
additional entrance/exit located at rear off bar and dining area. Three annual outdoor patios
consisting of +/‑ 1,058 SF located on private property (same hours) . Additionally, Applicant
seeks to remove existing conditions on prior Licensee. Thomas Baird Ferguson, Manager.
Closing hour 1AM.
Attorney: William Burke

Continued to January 5, 2022 Transactional Hearing",2021-12-16,2021-12-16,LB-98906,LB98906,LB98906,continued,continued,"Continued to January 5, 2022 Transactional Hearing",False,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-16-c026-transfer,license_transfer,transfer_application_disposition,"Donna Temple, LLC",STODDARD'S FINE FOOD AND ALE,ReelHouse Oyster Bar Seaport LLC,ReelHouse Oyster Bar,"48 ‑ 50 Temple Pl., Boston, MA 02111","10 Waterside Drive Boston, MA 02210",,"{""transferor"": ""Donna Temple, LLC"", ""transferee"": ""ReelHouse Oyster Bar Seaport LLC""}",,,
BLB-2021-12-16-c040,BLB-2021-12-16,https://www.boston.gov/sites/default/files/file/2021/12/Copy%20of%20Voting%20Agenda%20Dec%2016%202021.pdf,c3136520ba8be78cf7c7c5fbacd3acfa798156915be8de45fd25d2e5dd9af755,2021-12-16,15,15,2,"2.     The Board deferred the following to allow for completion of the community process,
which has occurred: Auditorium Cafe, Inc. d/b/a The Pour House, located at 909 Boylston St.,
Boston, MA 02115 License #: LB‑98952 Holder of a Common Victualler 7 Day All‑Alcoholic
Beverages License has petitioned to transfer the license from the above ‑ To: 907 Boylston Street
LLC d/b/a The Pour House (at the same location). Charles G. Hitchcock III, Manager. 2:00 AM
Closing Hour. Lastly, has petitioned for an approval of a management agreement between 907
Boylston Street LLC and C and R Hospitality Managers, LLC. Attorney: Jon D. Aieta

Granted",2021-12-16,2021-12-16,LB-98952,LB98952,LB98952,granted,granted,Granted,True,True,False,[],reviewed_against_full_candidate_and_source_context,BLB-2021-12-16-c040-transfer,license_transfer,transfer_application_disposition,"Auditorium Cafe, Inc.",The Pour House,907 Boylston Street LLC,The Pour House,"909 Boylston St., Boston, MA 02115","909 Boylston St., Boston, MA 02115",,"{""transferor"": ""Auditorium Cafe, Inc."", ""transferee"": ""907 Boylston Street LLC""}",,,
